Ano;Mes;data;Distrito;Concelho;Freguesia;Tipo de Serviço;Ordens Serviço Realizadas (#);CodDistritoConcelhoFreguesia
2024;1;2024-01;Évora;Évora;União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;Serviço de Corte e Re-Ligação;4;070525
2024;1;2024-01;Évora;Évora;União das freguesias de São Manços e São Vicente do Pigeiro;Redução de Potência Contratada;8;070526
2024;1;2024-01;Évora;Évora;União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);Serviço de Corte e Re-Ligação;5;070523
2024;2;2024-02;Aveiro;Albergaria-a-Velha;Albergaria-a-Velha e Valmaior;Redução de Potência Contratada;23;010209
2024;2;2024-02;Aveiro;Albergaria-a-Velha;Albergaria-a-Velha e Valmaior;Servico Alteração Contractual;22;010209
2024;2;2024-02;Aveiro;Albergaria-a-Velha;Alquerubim;Configuração de EMI;1;010202
2024;2;2024-02;Aveiro;Albergaria-a-Velha;Alquerubim;Reposição de Potência Contratada;3;010202
2024;2;2024-02;Aveiro;Albergaria-a-Velha;Branca;Reposição de Potência Contratada;9;010204
2024;2;2024-02;Aveiro;Anadia;Avelãs de Cima;Configuração de EMI;1;010305
2024;2;2024-02;Aveiro;Anadia;Avelãs de Cima;Servico Alteração Contractual;2;010305
2024;2;2024-02;Aveiro;Anadia;Moita;Servico Alteração Contractual;1;010307
2024;2;2024-02;Aveiro;Anadia;Sangalhos;Redução de Potência Contratada;8;010309
2024;2;2024-02;Aveiro;Anadia;Sangalhos;Serviço de Corte e Re-Ligação;3;010309
2024;2;2024-02;Aveiro;Anadia;São Lourenço do Bairro;Configuração de EMI;1;010310
2024;2;2024-02;Aveiro;Anadia;União das freguesias de Amoreira da Gândara, Paredes do Bairro e Ancas;Redução de Potência Contratada;5;010316
2024;2;2024-02;Aveiro;Anadia;União das freguesias de Arcos e Mogofores;Reposição de Potência Contratada;10;010317
2024;2;2024-02;Aveiro;Anadia;União das freguesias de Tamengos, Aguim e Óis do Bairro;Servico Alteração Contractual;5;010318
2024;2;2024-02;Aveiro;Anadia;Vilarinho do Bairro;Configuração de EMI;1;010313
2024;2;2024-02;Aveiro;Arouca;Escariz;Serviço de Corte e Re-Ligação;1;010409
2024;2;2024-02;Aveiro;Arouca;Escariz;Servico Alteração Contractual;3;010409
2024;2;2024-02;Aveiro;Arouca;Fermedo;Reposição de Potência Contratada;1;010411
2024;2;2024-02;Aveiro;Arouca;Rossas;Redução de Potência Contratada;3;010415
2024;2;2024-02;Aveiro;Arouca;Santa Eulália;Configuração de EMI;1;010416
2024;2;2024-02;Aveiro;Arouca;Santa Eulália;Reposição de Potência Contratada;2;010416
2024;2;2024-02;Aveiro;Arouca;Tropeço;Servico Alteração Contractual;1;010418
2024;2;2024-02;Aveiro;Arouca;Tropeço;Reposição de Potência Contratada;1;010418
2024;2;2024-02;Aveiro;Arouca;União das freguesias de Arouca e Burgo;Serviço de Corte e Re-Ligação;2;010421
2024;2;2024-02;Aveiro;Arouca;União das freguesias de Arouca e Burgo;Servico Alteração Contractual;7;010421
2024;2;2024-02;Aveiro;Arouca;União das freguesias de Arouca e Burgo;Redução de Potência Contratada;12;010421
2024;2;2024-02;Aveiro;Arouca;União das freguesias de Canelas e Espiunca;Servico Alteração Contractual;1;010423
2024;2;2024-02;Aveiro;Arouca;Urrô;REMOTE_ICP_CONFIGURATION;1;010419
2024;2;2024-02;Aveiro;Arouca;Urrô;Servico Alteração Contractual;1;010419
2024;2;2024-02;Aveiro;Arouca;Urrô;Configuração de EMI;1;010419
2024;2;2024-02;Aveiro;Aveiro;Aradas;Reposição de Potência Contratada;20;010501
2024;2;2024-02;Aveiro;Aveiro;Cacia;Servico Alteração Contractual;13;010502
2024;2;2024-02;Aveiro;Aveiro;Cacia;Reposição de Potência Contratada;13;010502
2024;2;2024-02;Aveiro;Aveiro;Cacia;Redução de Potência Contratada;16;010502
2024;2;2024-02;Aveiro;Aveiro;Cacia;Serviço de Corte e Re-Ligação;2;010502
2024;2;2024-02;Aveiro;Aveiro;Requeixo, Nossa Senhora de Fátima e Nariz;Reposição de Potência Contratada;7;010516
2024;2;2024-02;Aveiro;Aveiro;Requeixo, Nossa Senhora de Fátima e Nariz;Servico Alteração Contractual;5;010516
2024;2;2024-02;Aveiro;Aveiro;Santa Joana;Configuração de EMI;4;010513
2024;2;2024-02;Aveiro;Aveiro;São Bernardo;Redução de Potência Contratada;11;010510
2024;2;2024-02;Aveiro;Aveiro;São Jacinto;Configuração de EMI;1;010511
2024;2;2024-02;Aveiro;Aveiro;União das freguesias de Glória e Vera Cruz;Reposição de Potência Contratada;43;010517
2024;2;2024-02;Aveiro;Aveiro;União das freguesias de Glória e Vera Cruz;Servico Alteração Contractual;67;010517
2024;2;2024-02;Aveiro;Castelo de Paiva;Real;Serviço de Corte e Re-Ligação;1;010606
2024;2;2024-02;Aveiro;Castelo de Paiva;Santa Maria de Sardoura;Redução de Potência Contratada;5;010607
2024;2;2024-02;Aveiro;Castelo de Paiva;São Martinho de Sardoura;Reposição de Potência Contratada;3;010608
2024;2;2024-02;Aveiro;Espinho;Paramos;Reposição de Potência Contratada;12;010704
2024;2;2024-02;Aveiro;Espinho;Paramos;Redução de Potência Contratada;7;010704
2024;2;2024-02;Aveiro;Espinho;Silvalde;Servico Alteração Contractual;8;010705
2024;2;2024-02;Aveiro;Espinho;União das freguesias de Anta e Guetim;Redução de Potência Contratada;33;010706
2024;2;2024-02;Aveiro;Espinho;União das freguesias de Anta e Guetim;Configuração de EMI;1;010706
2024;2;2024-02;Aveiro;Espinho;União das freguesias de Anta e Guetim;Servico Alteração Contractual;17;010706
2024;2;2024-02;Aveiro;Estarreja;Avanca;Redução de Potência Contratada;8;010801
2024;2;2024-02;Aveiro;Estarreja;Avanca;Reposição de Potência Contratada;6;010801
2024;2;2024-02;Aveiro;Estarreja;Pardilhó;Serviço de Corte e Re-Ligação;3;010805
2024;2;2024-02;Aveiro;Estarreja;Pardilhó;Configuração de EMI;1;010805
2024;2;2024-02;Aveiro;Estarreja;Pardilhó;REMOTE_ICP_CONFIGURATION;2;010805
2024;2;2024-02;Aveiro;Estarreja;Salreu;Reposição de Potência Contratada;5;010806
2024;2;2024-02;Aveiro;Estarreja;União das freguesias de Beduído e Veiros;Serviço de Corte e Re-Ligação;8;010808
2024;2;2024-02;Aveiro;Estarreja;União das freguesias de Beduído e Veiros;REMOTE_ICP_CONFIGURATION;1;010808
2024;2;2024-02;Aveiro;Estarreja;União das freguesias de Canelas e Fermelã;Reposição de Potência Contratada;6;010809
2024;2;2024-02;Aveiro;Mealhada;Pampilhosa;Serviço de Corte e Re-Ligação;2;011106
2024;2;2024-02;Aveiro;Mealhada;Pampilhosa;Servico Alteração Contractual;4;011106
2024;2;2024-02;Aveiro;Mealhada;União das freguesias da Mealhada, Ventosa do Bairro e Antes;Serviço de Corte e Re-Ligação;5;011109
2024;2;2024-02;Aveiro;Mealhada;União das freguesias da Mealhada, Ventosa do Bairro e Antes;Configuração de EMI;1;011109
2024;2;2024-02;Aveiro;Mealhada;União das freguesias da Mealhada, Ventosa do Bairro e Antes;Redução de Potência Contratada;25;011109
2024;2;2024-02;Aveiro;Mealhada;União das freguesias da Mealhada, Ventosa do Bairro e Antes;Reposição de Potência Contratada;17;011109
2024;2;2024-02;Aveiro;Mealhada;União das freguesias da Mealhada, Ventosa do Bairro e Antes;Servico Alteração Contractual;6;011109
2024;2;2024-02;Aveiro;Murtosa;Bunheiro;Servico Alteração Contractual;3;011201
2024;2;2024-02;Aveiro;Murtosa;Bunheiro;Redução de Potência Contratada;3;011201
2024;2;2024-02;Aveiro;Murtosa;Murtosa;Servico Alteração Contractual;2;011203
2024;2;2024-02;Aveiro;Murtosa;Murtosa;Serviço de Corte e Re-Ligação;3;011203
2024;2;2024-02;Aveiro;Murtosa;Murtosa;Reposição de Potência Contratada;10;011203
2024;2;2024-02;Aveiro;Murtosa;Torreira;Redução de Potência Contratada;11;011204
2024;2;2024-02;Aveiro;Murtosa;Torreira;Reposição de Potência Contratada;6;011204
2024;2;2024-02;Aveiro;Oliveira de Azeméis;Carregosa;Serviço de Corte e Re-Ligação;1;011301
2024;2;2024-02;Aveiro;Oliveira de Azeméis;Cesar;Redução de Potência Contratada;1;011302
2024;2;2024-02;Aveiro;Oliveira de Azeméis;Macieira de Sarnes;Servico Alteração Contractual;7;011305
2024;2;2024-02;Aveiro;Oliveira de Azeméis;São Martinho da Gândara;Servico Alteração Contractual;1;011315
2024;2;2024-02;Aveiro;Oliveira de Azeméis;São Roque;Redução de Potência Contratada;4;011318
2024;2;2024-02;Aveiro;Oliveira de Azeméis;União das freguesias de Nogueira do Cravo e Pindelo;Reposição de Potência Contratada;2;011320
2024;2;2024-02;Aveiro;Oliveira de Azeméis;União das freguesias de Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail;Serviço de Corte e Re-Ligação;4;011321
2024;2;2024-02;Aveiro;Oliveira de Azeméis;União das freguesias de Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail;Configuração de EMI;4;011321
2024;2;2024-02;Aveiro;Oliveira de Azeméis;União das freguesias de Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail;Servico Alteração Contractual;31;011321
2024;2;2024-02;Aveiro;Oliveira de Azeméis;União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz;REMOTE_ICP_CONFIGURATION;1;011322
2024;2;2024-02;Aveiro;Oliveira do Bairro;Oiã;Servico Alteração Contractual;12;011403
2024;2;2024-02;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Servico Alteração Contractual;9;011404
2024;2;2024-02;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Reposição de Potência Contratada;16;011404
2024;2;2024-02;Aveiro;Oliveira do Bairro;Palhaça;Reposição de Potência Contratada;2;011405
2024;2;2024-02;Aveiro;Oliveira do Bairro;União das freguesias de Bustos, Troviscal e Mamarrosa;Reposição de Potência Contratada;18;011407
2024;2;2024-02;Aveiro;Oliveira do Bairro;União das freguesias de Bustos, Troviscal e Mamarrosa;Servico Alteração Contractual;5;011407
2024;2;2024-02;Aveiro;Ovar;Cortegaça;Reposição de Potência Contratada;4;011502
2024;2;2024-02;Aveiro;Ovar;Esmoriz;Configuração de EMI;1;011503
2024;2;2024-02;Aveiro;Ovar;Esmoriz;Servico Alteração Contractual;19;011503
2024;2;2024-02;Aveiro;Ovar;União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã;Serviço de Corte e Re-Ligação;7;011509
2024;2;2024-02;Aveiro;Ovar;União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã;REMOTE_ICP_CONFIGURATION;2;011509
2024;2;2024-02;Aveiro;Ovar;Válega;Serviço de Corte e Re-Ligação;1;011507
2024;2;2024-02;Aveiro;Ovar;Válega;Redução de Potência Contratada;9;011507
2024;2;2024-02;Aveiro;Santa Maria da Feira;Argoncilhe;Redução de Potência Contratada;17;010901
2024;2;2024-02;Aveiro;Santa Maria da Feira;Arrifana;Redução de Potência Contratada;21;010902
2024;2;2024-02;Aveiro;Santa Maria da Feira;Arrifana;Servico Alteração Contractual;13;010902
2024;2;2024-02;Aveiro;Santa Maria da Feira;Arrifana;Configuração de EMI;1;010902
2024;2;2024-02;Aveiro;Santa Maria da Feira;Fiães;Redução de Potência Contratada;20;010907
2024;2;2024-02;Aveiro;Santa Maria da Feira;Fiães;Servico Alteração Contractual;7;010907
2024;2;2024-02;Aveiro;Santa Maria da Feira;Fornos;Reposição de Potência Contratada;4;010908
2024;2;2024-02;Aveiro;Santa Maria da Feira;Lourosa;Serviço de Corte e Re-Ligação;5;010913
2024;2;2024-02;Aveiro;Santa Maria da Feira;Milheirós de Poiares;Reposição de Potência Contratada;9;010914
2024;2;2024-02;Aveiro;Santa Maria da Feira;Mozelos;Servico Alteração Contractual;10;010916
2024;2;2024-02;Aveiro;Santa Maria da Feira;Mozelos;Serviço de Corte e Re-Ligação;1;010916
2024;2;2024-02;Aveiro;Santa Maria da Feira;Nogueira da Regedoura;Reposição de Potência Contratada;2;010917
2024;2;2024-02;Aveiro;Santa Maria da Feira;Paços de Brandão;Redução de Potência Contratada;3;010919
2024;2;2024-02;Aveiro;Santa Maria da Feira;Rio Meão;Servico Alteração Contractual;1;010921
2024;2;2024-02;Aveiro;Santa Maria da Feira;Romariz;Configuração de EMI;1;010922
2024;2;2024-02;Aveiro;Santa Maria da Feira;Romariz;Redução de Potência Contratada;4;010922
2024;2;2024-02;Aveiro;Santa Maria da Feira;Sanguedo;Redução de Potência Contratada;4;010924
2024;2;2024-02;Aveiro;Santa Maria da Feira;Sanguedo;Reposição de Potência Contratada;4;010924
2024;2;2024-02;Aveiro;Santa Maria da Feira;Sanguedo;Servico Alteração Contractual;2;010924
2024;2;2024-02;Aveiro;Santa Maria da Feira;São João de Ver;Serviço de Corte e Re-Ligação;5;010926
2024;2;2024-02;Aveiro;Santa Maria da Feira;São Paio de Oleiros;Reposição de Potência Contratada;1;010918
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Caldas de São Jorge e Pigeiros;Servico Alteração Contractual;3;010932
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Caldas de São Jorge e Pigeiros;Redução de Potência Contratada;2;010932
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Canedo, Vale e Vila Maior;Servico Alteração Contractual;6;010933
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Canedo, Vale e Vila Maior;Redução de Potência Contratada;5;010933
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Canedo, Vale e Vila Maior;Serviço de Corte e Re-Ligação;3;010933
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Servico Alteração Contractual;14;010934
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Configuração de EMI;2;010934
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo;Configuração de EMI;1;010935
2024;2;2024-02;Aveiro;Sever do Vouga;Rocas do Vouga;Redução de Potência Contratada;5;011705
2024;2;2024-02;Aveiro;Sever do Vouga;Sever do Vouga;Redução de Potência Contratada;5;011706
2024;2;2024-02;Aveiro;Sever do Vouga;Sever do Vouga;Serviço de Corte e Re-Ligação;3;011706
2024;2;2024-02;Aveiro;Sever do Vouga;Sever do Vouga;Reposição de Potência Contratada;4;011706
2024;2;2024-02;Aveiro;Sever do Vouga;Sever do Vouga;Configuração de EMI;1;011706
2024;2;2024-02;Aveiro;Sever do Vouga;Sever do Vouga;Servico Alteração Contractual;5;011706
2024;2;2024-02;Aveiro;Sever do Vouga;União das freguesias de Cedrim e Paradela;Servico Alteração Contractual;2;011710
2024;2;2024-02;Aveiro;Sever do Vouga;União das freguesias de Silva Escura e Dornelas;Servico Alteração Contractual;2;011711
2024;2;2024-02;Aveiro;Vagos;Calvão;Configuração de EMI;1;011801
2024;2;2024-02;Aveiro;Vagos;Calvão;REMOTE_ICP_CONFIGURATION;1;011801
2024;2;2024-02;Aveiro;Vagos;Gafanha da Boa Hora;REMOTE_ICP_CONFIGURATION;1;011804
2024;2;2024-02;Aveiro;Vagos;Gafanha da Boa Hora;Servico Alteração Contractual;11;011804
2024;2;2024-02;Aveiro;Vagos;Gafanha da Boa Hora;Reposição de Potência Contratada;8;011804
2024;2;2024-02;Aveiro;Vagos;Gafanha da Boa Hora;Configuração de EMI;2;011804
2024;2;2024-02;Aveiro;Vagos;Ouca;Redução de Potência Contratada;2;011805
2024;2;2024-02;Aveiro;Vagos;Sosa;Reposição de Potência Contratada;6;011807
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Fonte de Angeão e Covão do Lobo;Reposição de Potência Contratada;5;011812
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Fonte de Angeão e Covão do Lobo;Redução de Potência Contratada;4;011812
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Ponte de Vagos e Santa Catarina;Redução de Potência Contratada;3;011813
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Ponte de Vagos e Santa Catarina;Servico Alteração Contractual;2;011813
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Vagos e Santo António;Reposição de Potência Contratada;10;011814
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Vagos e Santo António;Configuração de EMI;2;011814
2024;2;2024-02;Aveiro;Vale de Cambra;Cepelos;Servico Alteração Contractual;1;011903
2024;2;2024-02;Aveiro;Vale de Cambra;Macieira de Cambra;Servico Alteração Contractual;1;011906
2024;2;2024-02;Aveiro;Vale de Cambra;Macieira de Cambra;Configuração de EMI;1;011906
2024;2;2024-02;Aveiro;Vale de Cambra;Roge;Reposição de Potência Contratada;1;011907
2024;2;2024-02;Aveiro;Vale de Cambra;Roge;Servico Alteração Contractual;2;011907
2024;2;2024-02;Aveiro;Vale de Cambra;São Pedro de Castelões;Redução de Potência Contratada;7;011902
2024;2;2024-02;Aveiro;Vale de Cambra;São Pedro de Castelões;Serviço de Corte e Re-Ligação;3;011902
2024;2;2024-02;Aveiro;Águeda;Aguada de Cima;Servico Alteração Contractual;7;010103
2024;2;2024-02;Aveiro;Águeda;Macinhata do Vouga;Redução de Potência Contratada;8;010112
2024;2;2024-02;Aveiro;Águeda;Macinhata do Vouga;REMOTE_ICP_CONFIGURATION;1;010112
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Barrô e Aguada de Baixo;Serviço de Corte e Re-Ligação;2;010122
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão;Redução de Potência Contratada;2;010123
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Recardães e Espinhel;Redução de Potência Contratada;18;010124
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Recardães e Espinhel;Servico Alteração Contractual;4;010124
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Trofa, Segadães e Lamas do Vouga;Configuração de EMI;3;010126
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Configuração de EMI;4;010121
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Redução de Potência Contratada;48;010121
2024;2;2024-02;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Serviço de Corte e Re-Ligação;4;010121
2024;2;2024-02;Aveiro;Águeda;Valongo do Vouga;Configuração de EMI;1;010119
2024;2;2024-02;Aveiro;Ílhavo;Gafanha da Encarnação;Configuração de EMI;2;011005
2024;2;2024-02;Aveiro;Ílhavo;Gafanha da Encarnação;Servico Alteração Contractual;9;011005
2024;2;2024-02;Aveiro;Ílhavo;Gafanha da Nazaré;Redução de Potência Contratada;44;011006
2024;2;2024-02;Aveiro;Ílhavo;Ílhavo (São Salvador);Reposição de Potência Contratada;39;011008
2024;2;2024-02;Aveiro;Ílhavo;Ílhavo (São Salvador);Serviço de Corte e Re-Ligação;10;011008
2024;2;2024-02;Beja;Aljustrel;Messejana;Redução de Potência Contratada;1;020103
2024;2;2024-02;Beja;Almodôvar;União das freguesias de Santa Clara-a-Nova e Gomes Aires;Servico Alteração Contractual;1;020210
2024;2;2024-02;Beja;Alvito;Alvito;Reposição de Potência Contratada;4;020301
2024;2;2024-02;Beja;Alvito;Vila Nova da Baronia;Redução de Potência Contratada;5;020302
2024;2;2024-02;Beja;Beja;Cabeça Gorda;Reposição de Potência Contratada;8;020504
2024;2;2024-02;Beja;Beja;Nossa Senhora das Neves;Configuração de EMI;1;020506
2024;2;2024-02;Beja;Beja;Nossa Senhora das Neves;Redução de Potência Contratada;12;020506
